_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
945|🔴-262|BitToonDAO #103|124.2349565488445|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/103|Guitar|T-Shirt|Silver Lavandie|None|3D Goggles|Undercut|Bubble|Pipe||Metal|
946|🟡|BitToonDAO #1536|124.17559294626335|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1536|Wooden Staff|Kid's Overalls|Forest Pinkie|None|None|Farmer Hat|Demon|Duckie||Plastic|
947|🔴-421|BitToonDAO #162|124.17187993259856|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/162|Double Chups|Superstar Sweater|Autumn Lillie|None|None|Witch Hat|Cypher|None||Metal|
948|🔴-315|BitToonDAO #187|123.99989407198005|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/187|Devil Wings|T-Shirt|Dusty Cyanie|None|3D Goggles|Hat|Market|Moustache||Plastic|
949|🔴-243|BitToonDAO #335|123.9971467121223|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/335|BitToon Flag|Oriental Uniform|Autumn Lillie|None|None|Pumpkin Head|Pirate|None||Plastic|
950|🔴-320|BitToonDAO #343|123.9725590036911|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/343|Guitar|T-Shirt|Silver Lavandie|None|3D Goggles|Viking Hat|Coin|Pipe||Metal|
951|🟡|BitToonDAO #1334|123.91023668748548|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1334|None|Kid's Overalls|Ocean Canarie|None|None|Cat Earphones|Bear|None||Plastic|
952|🟡|BitToonDAO #1219|123.88646388348543|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1219|Oxygen Tank|Superstar Sweater|Autumn Lillie|None|None|Pompadour|Officer|None||Plastic|
953|🔴-546|BitToonDAO #556|123.87725303481292|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/556|Wooden Staff|Kid's Overalls|Dusty Cyanie|None|None|Frog Head|Vampire|None||Clay Dough|
954|🟡|BitToonDAO #1126|123.8597756200462|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1126|None|Superstar Sweater|Dusty Cyanie|None|None|Frog Head|Officer|None||Plastic|
955|🟡|BitToonDAO #1778|123.85768287655382|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1778|Angel Wings|None|Autumn Lillie|None|None|Lovelove Headband|Believer|None||Ceramic|
956|🔴-296|BitToonDAO #257|123.83282530517153|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/257|Guitar|None|Silver Lavandie|None|Cyclops|Crown|Knight|Pipe||Mummy|
957|🔴-440|BitToonDAO #579|123.75174172036864|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/579|Butterfly Wings|Superstar Sweater|Ocean Canarie|None|None|Lovelove Headband|Queen|None||Metal|
958|🟡|BitToonDAO #1468|123.66886035916221|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1468|Oxygen Tank|T-Shirt|Silver Lavandie|None|3D Goggles|Viking Hat|Farmer|Pipe||Metal|
959|🔴-631|BitToonDAO #190|123.62966299374672|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/190|RPG|Count|Sunset Rubie|None|Bozo Glasses|Frog Head|Bot|None||Plastic|
960|🟡|BitToonDAO #1406|123.5979795180397|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1406|BitToon Flag|Kid's Overalls|Flamingo Zirconie|None|None|None|Dragon|Lollipop||Plastic|
961|🟡|BitToonDAO #1379|123.56834955003275|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1379|BitToon Flag|Superstar Sweater|Autumn Lillie|None|None|Pompadour|Cypher|None||Plastic|
962|🔴-383|BitToonDAO #571|123.55684008792578|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/571|Butterfly Wings|Peony Shirt|Scalet Bluie|None|Eyeglasses|Lovelove Headband|Queen|None||Plastic|
963|🟡|BitToonDAO #1320|123.54449075719995|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1320|BitToon Flag|Leather Jacket|Forest Pinkie|None|None|Tribal Hat|Bull|Leather Mask||Jelly Bowl|
964|🔴-576|BitToonDAO #824|123.51559668196518|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/824|Angel Wings|Oriental Uniform|Sunset Rubie|None|None|Chubby Unicorn|Tiger|None||Clay Dough|
965|🟡|BitToonDAO #1249|123.49201490482758|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1249|Oxygen Tank|Fur Coat|Dusty Cyanie|None|None|Pompadour|Bubble|None||Plastic|
966|🟡|BitToonDAO #1186|123.44932394612766|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1186|Angel Wings|Leather Jacket|Morning Galaxie|None|None|Lovelove Headband|Angel|Leather Mask||Ceramic|
967|🟡|BitToonDAO #1089|123.43706500596655|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1089|Oxygen Tank|T-Shirt|Dusty Cyanie|None|Cyclops|Hat|Blockchain|Moustache||Plastic|
968|🔴-484|BitToonDAO #608|123.39117788033711|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/608|Devil Wings|T-Shirt|Dusty Cyanie|None|Cyclops|Robinhood Hat|Bull|Moustache||Plastic|
969|🔴-518|BitToonDAO #530|123.36572538906643|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/530|Wooden Staff|Peony Shirt|Ocean Canarie|None|None|Reindeer Hoodie|Demon|None||Jelly Bowl|
970|🟡|BitToonDAO #1679|123.35383619852817|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1679|Skateboard|T-Shirt|Elegant Goldie|None|Bozo Glasses|Hat|Tiger|None||Jelly Bowl|
971|🔴-269|BitToonDAO #345|123.31060829127946|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/345|BitToon Flag|T-Shirt|Silver Lavandie|None|3D Goggles|Cat Earphones|Bear|Pipe||Metal|
972|🟡|BitToonDAO #1235|123.27539602726189|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1235|BitToon Flag|T-Shirt|Dusty Cyanie|None|3D Goggles|Undercut|Bot|Moustache||Plastic|
973|🔴-469|BitToonDAO #165|123.19258292842441|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/165|Double Chups|T-Shirt|Sunset Rubie|None|3D Goggles|Cat Earphones|Vampire|Crow Beak||Plastic|
974|🔴-357|BitToonDAO #475|123.01973277696668|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/475|BitToon Flag|T-Shirt|Aurora Mistie|None|None|Pumpkin Head|Bot|None||Plastic|
975|🔴-607|BitToonDAO #184|123.0195456290765|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/184|Angel Wings|Kid's Overalls|Cosmic Lovie|None|None|Chubby Unicorn|Angel|None||Metal|
976|🔴-551|BitToonDAO #235|123.01455936712728|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/235|Skateboard|Kid's Overalls|Morning Galaxie|None|Snorkeling Goggles|Undercut|Officer|None||Jelly Bowl|
977|🔴-220|BitToonDAO #51|122.99659155404979|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/51|Guitar|T-Shirt|Ocean Canarie|None|None|Pumpkin Head|Media|Pipe||Plastic|
978|🔴-297|BitToonDAO #133|122.94937201000401|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/133|RPG|T-Shirt|Silver Lavandie|None|3D Goggles|Tribal Hat|Virus|Pipe||Metal|
979|🔴-363|BitToonDAO #108|122.93441109161442|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/108|Butterfly Wings|Count|Ocean Canarie|None|None|Pumpkin Head|Queen|None||Plastic|
980|🟡|BitToonDAO #1531|122.92516708817925|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1531|Butterfly Wings|Oriental Uniform|Sunset Rubie|None|Eye Pad|Pirate Hat|Prophet|Duckie||Plastic|
981|🟡|BitToonDAO #1574|122.89786095651237|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1574|Angel Wings|None|Scalet Bluie|None|None|Lovelove Headband|Turtle|Pacifier||Ceramic|
982|🔴-288|BitToonDAO #716|122.81145732950341|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/716|Backpack|T-Shirt|Silver Lavandie|None|3D Goggles|Tribal Hat|Dragon|Pipe||Metal|
983|🔴-555|BitToonDAO #578|122.80875537296403|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/578|Skateboard|None|Morning Galaxie|None|Cyclops|Robinhood Hat|Empress|None||Mummy|
984|🔴-454|BitToonDAO #722|122.79754969625013|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/722|Backpack|Leather Jacket|Christmas Leafie|None|None|Chubby Unicorn|King|None||Plastic|
985|🔴-227|BitToonDAO #875|122.79225531935604|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/875|BitToon Flag|T-Shirt|Aurora Mistie|None|Eyeglasses|Chubby Unicorn|King|None||Plastic|
986|🟡|BitToonDAO #1139|122.71662505078976|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1139|Backpack|T-Shirt|Morning Galaxie|None|Cyclops|Hat|Phoenix|Pacifier||Plastic|
987|🔴-348|BitToonDAO #486|122.59800756315282|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/486|Skateboard|T-Shirt|Dusty Cyanie|None|3D Goggles|Tribal Hat|Bank|Moustache||Plastic|
988|🔴-464|BitToonDAO #140|122.57543760425177|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/140|BitToon Flag|Oriental Uniform|Morning Galaxie|None|None|None|Queen|Pipe||Plastic|
989|🟡|BitToonDAO #1767|122.5489530789568|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1767|Butterfly Wings|None|Forest Pinkie|None|None|Reindeer Hoodie|Media|Pipe||Plastic|
990|🔴-218|BitToonDAO #649|122.5435477974772|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/649|Skateboard|T-Shirt|Silver Lavandie|None|Cyclops|Crown|Farmer|Pipe||Metal|
991|🔴-712|BitToonDAO #677|122.52216821897193|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/677|Angel Wings|Leather Jacket|Morning Galaxie|None|None|Chubby Unicorn|Angel|Leather Mask||Ceramic|
992|🔴-397|BitToonDAO #668|122.50637166689235|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/668|Guitar|T-Shirt|Aurora Mistie|None|Eye Pad|Pirate Hat|Prophet|None||Plastic|
993|🔴-512|BitToonDAO #164|122.50207474001498|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/164|Backpack|Count|Flamingo Zirconie|None|Bozo Glasses|Chubby Unicorn|King|None||Plastic|
994|🟡|BitToonDAO #1617|122.49761862203815|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1617|Double Chups|T-Shirt|Sunset Rubie|None|3D Goggles|Viking Hat|King|Crow Beak||Plastic|
995|🔴-355|BitToonDAO #898|122.45228092080147|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/898|BitToon Flag|T-Shirt|Dusty Cyanie|None|Cyclops|Tribal Hat|Believer|Moustache||Plastic|
996|🔴-333|BitToonDAO #632|122.39106971672236|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/632|Guitar|T-Shirt|Silver Lavandie|None|3D Goggles|Tribal Hat|Phoenix|Pipe||Metal|
997|🔴-442|BitToonDAO #670|122.37418227553628|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/670|BitToon Flag|Oriental Uniform|Autumn Lillie|None|Eyeglasses|Lovelove Headband|Knight|None||Plastic|
998|🔴-411|BitToonDAO #424|122.29866149571573|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/424|Guitar|T-Shirt|Silver Lavandie|None|Cyclops|Robinhood Hat|Bank|Pipe||Metal|
999|🔴-284|BitToonDAO #976|122.26249750324631|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/976|Oxygen Tank|T-Shirt|Silver Lavandie|None|Cyclops|Crown|Phoenix|Pipe||Metal|
1000|🔴-251|BitToonDAO #720|122.12009942595517|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/720|Butterfly Wings|Leather Jacket|Ocean Canarie|None|None|Chubby Unicorn|Turtle|Pacifier||Metal|
1001|🟡|BitToonDAO #1118|122.11441629739964|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1118|BitToon Flag|Count|Sunset Rubie|None|Bozo Glasses|None|Bank|None||Plastic|
1002|🟡|BitToonDAO #1655|122.07152943819949|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1655|Backpack|T-Shirt|Sunset Rubie|None|3D Goggles|Undercut|Pirate|Crow Beak||Plastic|
1003|🟡|BitToonDAO #1168|122.02855954579434|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1168|Backpack|T-Shirt|Aurora Mistie|None|None|Witch Hat|Empress|None||Jelly Bowl|
1004|🔴-638|BitToonDAO #355|122.01239410323515|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/355|Wooden Staff|Peony Shirt|Ocean Canarie|None|None|Frog Head|Believer|None||Jelly Bowl|
1005|🟡|BitToonDAO #1786|121.97582832763622|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1786|Oxygen Tank|Peony Shirt|Scalet Bluie|None|Bozo Glasses|None|Phoenix|None||Plastic|
1006|🔴-945|BitToonDAO #688|121.92246444124525|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/688|Devil Wings|None|Dusty Cyanie|None|None|Football Helmet|Miner|None||Mummy|
1007|🔴-538|BitToonDAO #100|121.87345201800672|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/100|RPG|Superstar Sweater|Aurora Mistie|None|None|Reindeer Hoodie|Officer|None||Plastic|
1008|🔴-762|BitToonDAO #405|121.76718691152719|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/405|Angel Wings|Superstar Sweater|Forest Pinkie|None|Eye Pad|Pirate Hat|Farmer|None||Plastic|
1009|🟡|BitToonDAO #1208|121.75095136085467|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1208|Skateboard|Oriental Uniform|Autumn Lillie|None|None|Cat Earphones|Tiger|None||Plastic|
1010|🟡|BitToonDAO #1737|121.67443759143165|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1737|Skateboard|Leather Jacket|Sunset Rubie|None|Cyclops|Undercut|Vampire|Crow Beak||Plastic|
1011|🟡|BitToonDAO #1540|121.63462714761488|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1540|Wooden Staff|Peony Shirt|Scalet Bluie|None|Eye Pad|Witch Hat|Dragon|None||Plastic|
1012|🟡|BitToonDAO #1227|121.63246373965102|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1227|Angel Wings|Count|Ocean Canarie|None|None|Pumpkin Head|Giant|None||Plastic|
1013|🔴-320|BitToonDAO #805|121.61835754894763|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/805|Double Chups|T-Shirt|Billiard Whitie|None|3D Goggles|Undercut|Dragon|Duckie||Ceramic|
1014|🟡|BitToonDAO #1703|121.55039151026423|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1703|BitToon Flag|T-Shirt|Sunset Rubie|None|3D Goggles|Tribal Hat|Cypher|Crow Beak||Plastic|
1015|🔴-513|BitToonDAO #479|121.48959997332784|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/479|Double Chups|Peony Shirt|Scalet Bluie|None|None|None|Bubble|Pipe||Plastic|
1016|🔴-912|BitToonDAO #757|121.46457338435975|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/757|Skateboard|Fur Coat|Dusty Cyanie|None|None|Pompadour|Vampire|None||Plastic|
1017|🟡|BitToonDAO #1472|121.38799450249351|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1472|Backpack|Superstar Sweater|Autumn Lillie|None|None|Reindeer Hoodie|Market|None||Metal|
1018|🟡|BitToonDAO #1108|121.362351243456|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1108|Double Chups|None|Autumn Lillie|None|None|Farmer Hat|Knight|Pacifier||Plastic|
1019|🟡|BitToonDAO #1669|121.35463813227392|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1669|None|Kid's Overalls|Elegant Goldie|None|None|Cat Earphones|Farmer|None||Plastic|
1020|🟡|BitToonDAO #1518|121.35369719196967|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1518|Oxygen Tank|T-Shirt|Flamingo Zirconie|None|3D Goggles|Viking Hat|Bank|Leather Mask||Plastic|
1021|🟡|BitToonDAO #1551|121.31860250575015|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1551|Wooden Staff|None|Cosmic Lovie|None|None|Lovelove Headband|Chef|None||Plastic|
1022|🟡|BitToonDAO #1455|121.31850848295713|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1455|RPG|T-Shirt|Aurora Mistie|None|None|Frog Head|Queen|None||Jelly Bowl|
1023|🔴-343|BitToonDAO #752|121.31473714730409|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/752|Devil Wings|Leather Jacket|Dusty Cyanie|None|Cyclops|Undercut|King|Moustache||Plastic|
1024|🔴-271|BitToonDAO #403|121.31012099459882|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/403|Double Chups|T-Shirt|Silver Lavandie|None|Cyclops|Crown|Bank|Pipe||Metal|
1025|🟡|BitToonDAO #1718|121.27913851214913|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1718|Angel Wings|Leather Jacket|Morning Galaxie|None|None|Witch Hat|Bear|Leather Mask||Ceramic|
1026|🟡|BitToonDAO #1170|121.20530191401046|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1170|Wooden Staff|Leather Jacket|Scalet Bluie|None|Bozo Glasses|Witch Hat|Angel|None||Plastic|
1027|🟡|BitToonDAO #1267|121.18070229460051|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1267|Guitar|T-Shirt|Billiard Whitie|None|3D Goggles|Undercut|Farmer|Duckie||Ceramic|
1028|🔴-466|BitToonDAO #623|121.13239193711885|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/623|Oxygen Tank|Count|Sunset Rubie|None|None|None|Prophet|Pipe||Plastic|
1029|🔴-555|BitToonDAO #494|121.11019701237541|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/494|Backpack|None|Autumn Lillie|None|None|Frog Head|Virus|Pacifier||Plastic|
1030|🔴-484|BitToonDAO #796|121.05194471898072|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/796|Guitar|Peony Shirt|Scalet Bluie|None|None|None|Bubble|Pipe||Plastic|
1031|🟡|BitToonDAO #1192|120.92261195336722|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1192|BitToon Flag|Peony Shirt|Scalet Bluie|None|Bozo Glasses|None|Knight|None||Plastic|
1032|🔴-544|BitToonDAO #9|120.88593161883492|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/9|Guitar|Kid's Overalls|Scalet Bluie|None|Snorkeling Goggles|Undercut|Demon|None||Jelly Bowl|
1033|🔴-525|BitToonDAO #305|120.82937171382967|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/305|Double Chups|None|Elegant Goldie|None|None|Afrohair|Dragon|None||Plastic|
1034|🔴-310|BitToonDAO #725|120.8213011006652|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/725|Guitar|T-Shirt|Morning Galaxie|None|Cyclops|Tribal Hat|Dreamer|Pacifier||Plastic|
1035|🟡|BitToonDAO #1073|120.7831618777951|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1073|Backpack|Leather Jacket|Elegant Goldie|None|None|Hat|Bubble|Duckie||Jelly Bowl|
1036|🟡|BitToonDAO #1698|120.74147713109066|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1698|Oxygen Tank|T-Shirt|Ocean Canarie|None|None|Lovelove Headband|Bot|Moustache||Plastic|
1037|🟡|BitToonDAO #1234|120.60849894199202|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1234|Devil Wings|T-Shirt|Morning Galaxie|None|3D Goggles|Undercut|Bear|Pacifier||Metal|
1038|🔴-339|BitToonDAO #756|120.56874109092584|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/756|Skateboard|T-Shirt|Morning Galaxie|None|3D Goggles|Tribal Hat|Knight|Pacifier||Plastic|
1039|🔴-272|BitToonDAO #710|120.55343269808787|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/710|Double Chups|T-Shirt|Silver Lavandie|None|3D Goggles|Crown|Virus|Pipe||Metal|
1040|🟡|BitToonDAO #1666|120.52152575549762|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1666|Double Chups|Count|Sunset Rubie|None|Bozo Glasses|None|Dragon|None||Plastic|
1041|🔴-314|BitToonDAO #724|120.51200213475589|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/724|Skateboard|T-Shirt|Dusty Cyanie|None|Cyclops|Tribal Hat|Turtle|Moustache||Plastic|
1042|🔴-405|BitToonDAO #180|120.44486559196632|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/180|BitToon Flag|T-Shirt|Aurora Mistie|None|Eyeglasses|Lovelove Headband|Knight|None||Plastic|
1043|🟡|BitToonDAO #1632|120.370785168276|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1632|Double Chups|Leather Jacket|Forest Pinkie|None|None|Tribal Hat|Knight|Leather Mask||Jelly Bowl|
1044|🟡|BitToonDAO #1034|120.33374010423569|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1034|Devil Wings|Leather Jacket|Flamingo Zirconie|None|None|Cat Earphones|Knight|Leather Mask||Jelly Bowl|
1045|🔴-297|BitToonDAO #454|120.31886848702186|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/454|Oxygen Tank|Count|Morning Galaxie|None|None|Chubby Unicorn|Prophet|Crow Beak||Plastic|
1046|🔴-395|BitToonDAO #209|120.29483219494871|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/209|Devil Wings|None|Aurora Mistie|None|None|Pumpkin Head|Dreamer|None||Plastic|
1047|🟡|BitToonDAO #1372|120.27836029633383|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1372|Angel Wings|None|Cosmic Lovie|None|None|Pumpkin Head|Farmer|None||Plastic|
1048|🟡|BitToonDAO #1274|120.24395959680271|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1274|Guitar|T-Shirt|Silver Lavandie|None|Cyclops|Hat|Dreamer|Pipe||Plastic|
1049|🔴-472|BitToonDAO #626|120.23012506463627|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/626|BitToon Flag|T-Shirt|Black Matterie|None|Eyeglasses|Cat Earphones|Turtle|None||Jelly Bowl|
1050|🔴-405|BitToonDAO #271|120.22098416311111|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/271|Backpack|T-Shirt|Dusty Cyanie|None|3D Goggles|Crown|Knight|Moustache||Plastic|
1051|🔴-597|BitToonDAO #322|120.19790521070064|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/322|Oxygen Tank|Leather Jacket|Elegant Goldie|None|None|Tribal Hat|Cypher|Leather Mask||Jelly Bowl|
1052|🔴-881|BitToonDAO #951|120.18704136886555|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/951|Backpack|Superstar Sweater|Autumn Lillie|None|None|Pompadour|Miner|None||Plastic|
1053|🟡|BitToonDAO #1691|120.13854490457312|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1691|Oxygen Tank|Oriental Uniform|Autumn Lillie|None|None|Pompadour|Believer|None||Plastic|
1054|🟡|BitToonDAO #1241|120.08767371519124|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1241|Devil Wings|Kid's Overalls|Dusty Cyanie|None|None|None|Bank|Lollipop||Plastic|
