_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
457|🔴-6|BitToonDAO #1816|162.34464681987168|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1816|RPG|Gradient Shirt|Emerald Jettie|None|Eyeglasses|Tribal Hat|Believer|Duckie||Plastic|
458|🔴-14|BitToonDAO #855|162.32294649687145|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/855|Butterfly Wings|Count|Autumn Lillie|Sleepy|None|Reindeer Hoodie|Knight|None||Plastic|
459|🔴-11|BitToonDAO #303|162.25693399867666|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/303|Devil Wings|Count|Scalet Bluie|Sleepy|None|Chubby Unicorn|Believer|Lollipop||Plastic|
460|🔴-8|BitToonDAO #2031|162.24082062333744|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2031|Warrior|Leather Jacket|Silver Lavandie|None|None|Undercut|Coin|Leather Mask||Jelly Bowl|
461|🔴-11|BitToonDAO #990|162.14169416101134|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/990|RPG|T-Shirt|Flamingo Zirconie|None|Cyclops|Bunny Ears|Prophet|Leather Mask||Plastic|
462|🔴-6|BitToonDAO #2061|162.08647223240055|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2061|Guitar|Gradient Shirt|Scalet Bluie|None|Eyeglasses|Tribal Hat|Prophet|Duckie||Plastic|
463|🔴-9|BitToonDAO #1911|161.98044574264065|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1911|RPG|T-Shirt|Sunset Rubie|None|3D Goggles|Cat Ears|Turtle|Crow Beak||Plastic|
464|🔴-9|BitToonDAO #1954|161.94903503518944|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1954|Backpack|T-Shirt|Morning Galaxie|Sleepy|Confused Glasses|Viking Hat|Bot|None||Plastic|
465|🔴-7|BitToonDAO #1220|161.8371444744581|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1220|Double Chups|T-Shirt|Dusty Cyanie|None|Cyclops|Bunny Ears|Tiger|Moustache||Plastic|
466|🔴-7|BitToonDAO #1163|161.688336613802|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1163|Guitar|None|Dusty Cyanie|None|Confused Glasses|Robinhood Hat|Tiger|Moustache||Mummy|
467|🔴-27|BitToonDAO #705|161.67624549836108|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/705|Double Chups|T-Shirt|Billiard Whitie|None|3D Goggles|Afrohair|Turtle|Duckie||Ceramic|
468|🔴-8|BitToonDAO #181|161.64882911960407|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/181|Devil Wings|Count|Scalet Bluie|Sleepy|None|Lovelove Headband|Virus|Lollipop||Plastic|
469|🔴-4|BitToonDAO #22|161.6302966592248|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/22|Devil Wings|Gradient Shirt|Morning Galaxie|None|Eyeglasses|Tribal Hat|Giant|Duckie||Plastic|
470|🔴-23|BitToonDAO #1304|161.6044000537834|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1304|Double Chups|T-Shirt|Scalet Bluie|None|Bozo Glasses|Tengu Mask|Bull|None||Jelly Bowl|
471|🔴-18|BitToonDAO #366|161.54037058553118|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/366|Oxygen Tank|None|Silver Lavandie|None|Eyeglasses|Santa Hat|Pirate|Pipe||Mummy|
472|🔴-23|BitToonDAO #127|161.52591053700868|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/127|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|None|Lovelove Headband|Bull|Lollipop||Plastic|
473|🔴-12|BitToonDAO #823|161.4973091830671|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/823|Butterfly Wings|Count|Flamingo Zirconie|Sleepy|None|Farmer Hat|Bubble|None||Plastic|
474|🔴-12|BitToonDAO #1601|161.48764557776767|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1601|Double Chups|Leather Jacket|Cosmic Lovie|None|None|Santa Hat|Giant|Leather Mask||Jelly Bowl|
475|🔴-12|BitToonDAO #264|161.47344670573216|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/264|Devil Wings|Graduation Gown|Sunset Rubie|None|None|Witch Hat|Turtle|None||Clay Dough|
476|🔴-19|BitToonDAO #1821|161.40994885124815|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1821|Devil Wings|Gradient Shirt|Sunset Rubie|None|Eyeglasses|Tribal Hat|Bull|Duckie||Plastic|
477|🔴-8|BitToonDAO #1390|160.8595025465682|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1390|Double Chups|None|Dusty Cyanie|None|Confused Glasses|Robinhood Hat|Dreamer|Moustache||Mummy|
478|🔴-14|BitToonDAO #727|160.7200107532428|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/727|Devil Wings|Count|Scalet Bluie|Sleepy|None|Witch Hat|Pirate|Lollipop||Plastic|
479|🔴-7|BitToonDAO #283|160.69214338281904|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/283|Skateboard|T-Shirt|Flamingo Zirconie|None|Eyeglasses|Devil Horns|Bubble|None||Jelly Bowl|
480|🔴-14|BitToonDAO #1886|160.6410937181934|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1886|Devil Wings|Leather Jacket|Elegant Goldie|None|None|Hat|Bull|Bandage||Jelly Bowl|
481|🔴-8|BitToonDAO #648|160.59231975353433|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/648|Devil Wings|Peony Shirt|Aurora Mistie|None|None|Pumpkin Head|King|Duckie||Metal|
482|🔴-6|BitToonDAO #148|160.38621793688367|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/148|Backpack|Gradient Shirt|Elegant Goldie|None|Eyeglasses|Tribal Hat|Queen|Duckie||Plastic|
483|🔴-6|BitToonDAO #770|160.1528193088017|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/770|Double Chups|Count|Forest Pinkie|None|None|Witch Hat|Giant|Bandage||Plastic|
484|🔴-5|BitToonDAO #1161|160.04214189137264|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1161|BitToon Flag|None|Dusty Cyanie|None|Confused Glasses|Robinhood Hat|Phoenix|Moustache||Mummy|
485|🔴-10|BitToonDAO #95|159.9672602069709|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/95|Guitar|Gradient Shirt|Dusty Cyanie|None|Eyeglasses|Tribal Hat|Pirate|Duckie||Plastic|
486|🔴-3|BitToonDAO #1866|159.85955609052374|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1866|Backpack|T-Shirt|Flamingo Zirconie|None|Cyclops|Bunny Ears|Chef|Leather Mask||Plastic|
487|🔴-20|BitToonDAO #1007|159.63379174784578|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1007|RPG|T-Shirt|Flamingo Zirconie|None|3D Goggles|Afrohair|Tiger|Leather Mask||Plastic|
488|🔴-20|BitToonDAO #1443|159.60387825567443|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1443|RPG|T-Shirt|Silver Lavandie|None|3D Goggles|Afrohair|Blockchain|Pipe||Metal|
489|🔴-11|BitToonDAO #1621|159.5632942213137|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1621|RPG|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Hat|Miner|None||Jelly Bowl|
490|🔴-8|BitToonDAO #1880|159.51429856724832|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1880|BitToon Flag|Gradient Shirt|Dusty Cyanie|None|Eyeglasses|Tribal Hat|Demon|Duckie||Plastic|
491|🔴-3|BitToonDAO #1690|159.51221204739636|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1690|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|Eye Pad|Pirate Hat|Tiger|None||Plastic|
492|🔴-11|BitToonDAO #1395|159.4938071293216|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1395|Oxygen Tank|None|Black Matterie|None|Confused Glasses|Viking Hat|Gold|Pacifier||Mummy|
493|🔴-23|BitToonDAO #1594|159.37763509095882|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1594|Backpack|T-Shirt|Silver Lavandie|None|3D Goggles|Afrohair|Tiger|Leather Mask||Plastic|
494|🔴-14|BitToonDAO #302|159.36023415752732|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/302|Skateboard|T-Shirt|Billiard Whitie|None|Cyclops|Santa Hat|Demon|Duckie||Ceramic|
495|🔴-4|BitToonDAO #1071|159.34760758020042|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1071|Guitar|Kid's Overalls|Morning Galaxie|None|Snorkeling Goggles|Bunny Ears|Knight|None||Jelly Bowl|
496|🔴-4|BitToonDAO #368|159.1892356470082|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/368|Oxygen Tank|Leather Jacket|Morning Galaxie|None|None|Tengu Mask|Coin|Pipe||Jelly Bowl|
497|🔴-13|BitToonDAO #714|159.1365002235615|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/714|Skateboard|None|Scalet Bluie|None|Confused Glasses|Robinhood Hat|Pirate|Lollipop||Mummy|
498|🔴-27|BitToonDAO #2021|159.11309916138433|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2021|Double Chups|T-Shirt|Flamingo Zirconie|None|3D Goggles|Afrohair|Tiger|Leather Mask||Plastic|
499|🔴-1|BitToonDAO #1940|159.09035725478776|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1940|Oxygen Tank|Gradient Shirt|Dusty Cyanie|None|Eyeglasses|Tribal Hat|Phoenix|Duckie||Plastic|
500|🔴-13|BitToonDAO #491|158.9766098136711|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/491|Skateboard|None|Scalet Bluie|None|Eyeglasses|Santa Hat|Miner|Lollipop||Mummy|
501|🔴-16|BitToonDAO #1391|158.96917819181948|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1391|Oxygen Tank|None|Dusty Cyanie|None|None|Football Helmet|Pirate|Moustache||Mummy|
502|🔴-16|BitToonDAO #1054|158.93160105377797|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1054|BitToon Flag|Leather Jacket|Emerald Jettie|None|None|Crown|Pirate|Bandage||Jelly Bowl|
503|🔴-8|BitToonDAO #1734|158.91121178578646|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1734|RPG|Leather Jacket|Elegant Goldie|None|None|Devil Horns|Bot|Leather Mask||Jelly Bowl|
504|🔴-15|BitToonDAO #1598|158.86289951451238|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1598|RPG|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Crown|Bank|None||Jelly Bowl|
505|🔴-6|BitToonDAO #1460|158.81858996006036|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1460|None|Count|Cosmic Lovie|None|Eye Pad|Pirate Hat|Chef|None||Plastic|
506|🔴-2|BitToonDAO #507|158.67521751579983|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/507|Backpack|None|Silver Lavandie|None|Eyeglasses|Santa Hat|Angel|Pipe||Mummy|
507|🔴-4|BitToonDAO #2009|158.64800918788757|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2009|Devil Wings|T-Shirt|Black Matterie|None|3D Goggles|Undercut|Turtle|Rainbow||Plastic|
508|🔴-3|BitToonDAO #1746|158.5345353603836|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1746|BitToon Flag|T-Shirt|Dusty Cyanie|None|Bozo Glasses|Chef Hat|Seed|None||Jelly Bowl|
509|🔴-7|BitToonDAO #466|158.49391217725395|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/466|Backpack|Gradient Shirt|Morning Galaxie|None|Eyeglasses|Tribal Hat|Dragon|Duckie||Plastic|
510|🔴-3|BitToonDAO #1701|158.45356242140403|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1701|Oxygen Tank|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Crown|Farmer|None||Jelly Bowl|
511|🔴-37|BitToonDAO #317|158.35623538244914|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/317|Oxygen Tank|T-Shirt|Dusty Cyanie|None|3D Goggles|Afrohair|Miner|Moustache||Plastic|
512|🔴-4|BitToonDAO #436|158.3484203091782|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/436|Butterfly Wings|Graduation Gown|Flamingo Zirconie|None|None|Chubby Unicorn|Phoenix|None||Plastic|
513|🔴-4|BitToonDAO #984|158.33801105174675|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/984|Skateboard|Fur Coat|Elegant Goldie|None|Snorkeling Goggles|Hat|Phoenix|None||Jelly Bowl|
514|🔴-4|BitToonDAO #630|158.29590636881224|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/630|Double Chups|T-Shirt|Emerald Jettie|Sleepy|3D Goggles|Hat|Officer|None||Plastic|
515|🔴-15|BitToonDAO #906|158.20895294263389|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/906|BitToon Flag|Leather Jacket|Billiard Whitie|None|None|Viking Hat|Government|Bandage||Jelly Bowl|
516|🔴-15|BitToonDAO #1671|158.18644666121554|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1671|Backpack|Graduation Gown|Morning Galaxie|None|None|Witch Hat|Bull|None||Ceramic|
517|🔴-5|BitToonDAO #121|158.01879655096008|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/121|Guitar|Gradient Shirt|Elegant Goldie|None|Eyeglasses|Tribal Hat|Blockchain|Duckie||Plastic|
518|🔴-7|BitToonDAO #851|158.01016463072517|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/851|Guitar|T-Shirt|Flamingo Zirconie|None|Cyclops|Chef Hat|Blockchain|None||Jelly Bowl|
519|🔴-13|BitToonDAO #12|157.98752201373577|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/12|Oxygen Tank|T-Shirt|Dusty Cyanie|None|Cyclops|Bunny Ears|Gold|Moustache||Plastic|
520|🔴-7|BitToonDAO #1662|157.66607682047925|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1662|RPG|None|Black Matterie|None|None|Football Helmet|Tiger|Duckie||Mummy|
521|🔴-7|BitToonDAO #1441|157.5211722592815|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1441|Angel Wings|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Seed|Leather Mask||Mummy|
522|🔴-29|BitToonDAO #272|157.47991960678635|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/272|Skateboard|T-Shirt|Sunset Rubie|None|3D Goggles|Afrohair|Chef|Crow Beak||Plastic|
523|🔴-29|BitToonDAO #1015|157.39717430313166|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1015|BitToon Flag|T-Shirt|Morning Galaxie|None|3D Goggles|Afrohair|Tiger|Pacifier||Plastic|
524|🔴-27|BitToonDAO #1276|157.30621196981534|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1276|RPG|T-Shirt|Sunset Rubie|None|3D Goggles|Afrohair|Cypher|Crow Beak||Plastic|
525|🔴-9|BitToonDAO #124|157.22832859518263|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/124|Guitar|Kid's Overalls|Allpeach Varitie|None|Snorkeling Goggles|Viking Hat|Prophet|None||Jelly Bowl|
526|🔴-9|BitToonDAO #1777|157.2138269075992|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1777|Backpack|Leather Jacket|Sunset Rubie|None|None|Devil Horns|Cypher|Leather Mask||Jelly Bowl|
527|🔴-37|BitToonDAO #1023|157.19950932046586|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1023|Devil Wings|T-Shirt|Flamingo Zirconie|None|3D Goggles|Afrohair|Bank|Leather Mask||Plastic|
528|🔴-10|BitToonDAO #2068|157.15003970287052|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2068|Butterfly Wings|Superstar Sweater|Emerald Jettie|None|Eyeglasses|Bunny Ears|Queen|None||Plastic|
529|🔴-10|BitToonDAO #858|157.13563087729688|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/858|Oxygen Tank|None|Scalet Bluie|None|Confused Glasses|Robinhood Hat|Prophet|Lollipop||Mummy|
530|🔴-9|BitToonDAO #1516|156.97977442022955|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1516|BitToon Flag|None|Morning Galaxie|None|Confused Glasses|Robinhood Hat|Phoenix|Pacifier||Mummy|
531|🔴-11|BitToonDAO #901|156.94041014299765|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/901|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|None|Witch Hat|Tiger|Lollipop||Plastic|
532|🔴-17|BitToonDAO #924|156.9360739899353|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/924|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|None|Chubby Unicorn|Dragon|Lollipop||Plastic|
533|🔴-7|BitToonDAO #66|156.86118716239653|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/66|RPG|T-Shirt|Morning Galaxie|None|Cyclops|Bunny Ears|Knight|Pacifier||Plastic|
534|🔴-12|BitToonDAO #1813|156.8544507779932|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1813|BitToon Flag|Count|Scalet Bluie|Sleepy|None|Cat Earphones|Media|Lollipop||Plastic|
535|🔴-5|BitToonDAO #385|156.83797917877658|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/385|Oxygen Tank|Gradient Shirt|Scalet Bluie|None|Eyeglasses|Tribal Hat|Empress|Duckie||Plastic|
536|🔴-12|BitToonDAO #1644|156.82770167938307|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1644|BitToon Flag|None|Sunset Rubie|None|None|Football Helmet|Officer|Crow Beak||Mummy|
537|🔴-12|BitToonDAO #555|156.8158186478845|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/555|BitToon Flag|T-Shirt|Scalet Bluie|None|Bozo Glasses|Tengu Mask|Bear|None||Jelly Bowl|
538|🔴-11|BitToonDAO #916|156.7387916603704|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/916|Guitar|Graduation Gown|Sunset Rubie|None|Cyclops|Witch Hat|Turtle|None||Metal|
539|🔴-43|BitToonDAO #1003|156.64817762438594|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1003|Oxygen Tank|T-Shirt|Sunset Rubie|None|3D Goggles|Afrohair|Bull|Crow Beak||Plastic|
540|🔴-9|BitToonDAO #910|156.62825011322684|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/910|BitToon Flag|Fur Coat|Black Matterie|None|Snorkeling Goggles|Cat Earphones|Coin|None||Jelly Bowl|
541|🔴-9|BitToonDAO #182|156.621252885928|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/182|Double Chups|None|Morning Galaxie|None|Confused Glasses|Robinhood Hat|Angel|Pacifier||Mummy|
542|🔴-8|BitToonDAO #105|156.4110723451021|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/105|Devil Wings|T-Shirt|Billiard Whitie|None|3D Goggles|Santa Hat|Giant|Duckie||Ceramic|
543|🔴-20|BitToonDAO #1640|156.17537885188963|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1640|Wooden Staff|None|Aurora Mistie|None|None|Reindeer Hoodie|Bull|Pacifier||Plastic|
544|🔴-16|BitToonDAO #1563|156.15571692867235|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1563|Backpack|None|Black Matterie|None|None|Football Helmet|Market|Duckie||Mummy|
545|🔴-9|BitToonDAO #333|156.1485897955739|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/333|Butterfly Wings|Graduation Gown|Flamingo Zirconie|None|None|Witch Hat|Giant|None||Plastic|
546|🔴-4|BitToonDAO #1648|156.13662949488705|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1648|BitToon Flag|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Tribal Hat|Cash|None||Jelly Bowl|
547|🔴-9|BitToonDAO #2085|156.10402512208813|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2085|Backpack|None|Dusty Cyanie|None|None|Football Helmet|Knight|Moustache||Mummy|
548|🔴-9|BitToonDAO #589|156.07564543490636|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/589|Skateboard|None|Morning Galaxie|None|None|Football Helmet|Chef|Pacifier||Mummy|
549|🔴-16|BitToonDAO #1768|156.05611885109374|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1768|Guitar|T-Shirt|Morning Galaxie|None|Bozo Glasses|Tengu Mask|Gold|None||Jelly Bowl|
550|🔴-9|BitToonDAO #1270|155.98364410657308|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1270|Skateboard|None|Black Matterie|None|None|Football Helmet|Blockchain|Duckie||Mummy|
551|🔴-7|BitToonDAO #1412|155.94555476667855|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1412|RPG|T-Shirt|Morning Galaxie|Sleepy|Confused Glasses|Lovelove Headband|Empress|None||Plastic|
552|🔴-9|BitToonDAO #737|155.90815699883265|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/737|Skateboard|T-Shirt|Flamingo Zirconie|None|Cyclops|Cat Ears|Seed|None||Jelly Bowl|
553|🔴-5|BitToonDAO #1376|155.75850992409386|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1376|Double Chups|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Tribal Hat|Chef|None||Jelly Bowl|
554|🔴-9|BitToonDAO #516|155.7533909544031|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/516|Butterfly Wings|Count|Flamingo Zirconie|Sleepy|None|Frog Head|Cash|None||Plastic|
555|🔴-20|BitToonDAO #1345|155.69832250469332|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1345|Butterfly Wings|None|Allpeach Varitie|None|None|Frog Head|Bull|Pipe||Ceramic|
556|🔴-6|BitToonDAO #1926|155.68102282606588|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1926|BitToon Flag|Leather Jacket|Forest Pinkie|None|None|Tribal Hat|Media|Bandage||Jelly Bowl|
557|🔴-10|BitToonDAO #902|155.66930003000616|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/902|Oxygen Tank|None|Sunset Rubie|None|Eyeglasses|Santa Hat|Seed|Crow Beak||Mummy|
558|🔴-21|BitToonDAO #1520|155.51350425520053|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1520|Wooden Staff|Oriental Uniform|Aurora Mistie|None|Eye Pad|Pirate Hat|Government|None||Plastic|
559|🔴-10|BitToonDAO #560|155.48730867275705|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/560|Backpack|None|Scalet Bluie|None|Eyeglasses|Santa Hat|Bear|Lollipop||Mummy|
560|🔴-8|BitToonDAO #1141|155.37029706136127|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1141|Devil Wings|None|Black Matterie|None|Confused Glasses|Robinhood Hat|Turtle|Duckie||Mummy|
561|🔴-6|BitToonDAO #2063|155.36755871314824|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2063|Warrior|Leather Jacket|Silver Lavandie|None|None|Undercut|Virus|Duckie||Jelly Bowl|
562|🔴-22|BitToonDAO #1240|155.35630012749573|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1240|Devil Wings|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Vampire|Leather Mask||Mummy|
562|🔴-9|BitToonDAO #1492|155.35630012749573|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1492|RPG|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Tiger|Leather Mask||Mummy|
