_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
501|🔴-227|BitToonDAO #1671|158.0429779948689|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1671|Backpack|Graduation Gown|Morning Galaxie|None|None|Witch Hat|Bull|None||Ceramic|
502|🔴-271|BitToonDAO #466|158.00302260126043|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/466|Backpack|Gradient Shirt|Morning Galaxie|None|Eyeglasses|Tribal Hat|Dragon|Duckie||Plastic|
503|🟡|BitToonDAO #2009|157.89825489115842|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2009|Devil Wings|T-Shirt|Black Matterie|None|3D Goggles|Undercut|Turtle|Rainbow||Plastic|
504|🟢+21|BitToonDAO #507|157.8171126414569|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/507|Backpack|None|Silver Lavandie|None|Eyeglasses|Santa Hat|Angel|Pipe||Mummy|
505|🟢+18|BitToonDAO #1746|157.7853173293799|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1746|BitToon Flag|T-Shirt|Dusty Cyanie|None|Bozo Glasses|Chef Hat|Seed|None||Jelly Bowl|
506|🔴-166|BitToonDAO #12|157.7317982028786|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/12|Oxygen Tank|T-Shirt|Dusty Cyanie|None|Cyclops|Bunny Ears|Gold|Moustache||Plastic|
507|🔴-22|BitToonDAO #1701|157.7047270602443|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1701|Oxygen Tank|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Crown|Farmer|None||Jelly Bowl|
508|🔴-183|BitToonDAO #436|157.600081838908|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/436|Butterfly Wings|Graduation Gown|Flamingo Zirconie|None|None|Chubby Unicorn|Phoenix|None||Plastic|
509|🔴-66|BitToonDAO #984|157.5897217745646|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/984|Skateboard|Fur Coat|Elegant Goldie|None|Snorkeling Goggles|Hat|Phoenix|None||Jelly Bowl|
510|🔴-6|BitToonDAO #630|157.54781607406358|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/630|Double Chups|T-Shirt|Emerald Jettie|Sleepy|3D Goggles|Hat|Officer|None||Plastic|
511|🟢+39|BitToonDAO #851|157.2634247222624|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/851|Guitar|T-Shirt|Flamingo Zirconie|None|Cyclops|Chef Hat|Blockchain|None||Jelly Bowl|
512|🔴-285|BitToonDAO #121|157.06350099743827|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/121|Guitar|Gradient Shirt|Elegant Goldie|None|Eyeglasses|Tribal Hat|Blockchain|Duckie||Plastic|
513|🔴-35|BitToonDAO #1662|156.9209630358834|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1662|RPG|None|Black Matterie|None|None|Football Helmet|Tiger|Duckie||Mummy|
514|🟢+39|BitToonDAO #1441|156.77674327885015|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1441|Angel Wings|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Seed|Leather Mask||Mummy|
515|🔴-105|BitToonDAO #924|156.71673155276977|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/924|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|None|Chubby Unicorn|Dragon|Lollipop||Plastic|
516|🔴-118|BitToonDAO #124|156.48528356401448|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/124|Guitar|Kid's Overalls|Allpeach Varitie|None|Snorkeling Goggles|Viking Hat|Prophet|None||Jelly Bowl|
517|🔴-78|BitToonDAO #1777|156.47085040992624|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1777|Backpack|Leather Jacket|Sunset Rubie|None|None|Devil Horns|Cypher|Leather Mask||Jelly Bowl|
518|🟡|BitToonDAO #2068|156.40736465701573|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2068|Butterfly Wings|Superstar Sweater|Emerald Jettie|None|Eyeglasses|Bunny Ears|Queen|None||Plastic|
519|🔴-108|BitToonDAO #858|156.39302392608093|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/858|Oxygen Tank|None|Scalet Bluie|None|Confused Glasses|Robinhood Hat|Prophet|Lollipop||Mummy|
520|🔴-146|BitToonDAO #901|156.19872578504396|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/901|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|None|Witch Hat|Tiger|Lollipop||Plastic|
521|🟢+57|BitToonDAO #1516|156.18223392762718|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1516|BitToon Flag|None|Morning Galaxie|None|Confused Glasses|Robinhood Hat|Phoenix|Pacifier||Mummy|
522|🟡|BitToonDAO #1813|156.11317265522385|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1813|BitToon Flag|Count|Scalet Bluie|Sleepy|None|Cat Earphones|Media|Lollipop||Plastic|
523|🟢+11|BitToonDAO #1640|156.09708438981403|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1640|Wooden Staff|None|Aurora Mistie|None|None|Reindeer Hoodie|Bull|Pacifier||Plastic|
524|🟢+5|BitToonDAO #1644|156.08654997012323|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1644|BitToon Flag|None|Sunset Rubie|None|None|Football Helmet|Officer|Crow Beak||Mummy|
525|🟢+11|BitToonDAO #555|156.07472309661853|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/555|BitToon Flag|T-Shirt|Scalet Bluie|None|Bozo Glasses|Tengu Mask|Bear|None||Jelly Bowl|
526|🔴-200|BitToonDAO #66|156.06420710106934|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/66|RPG|T-Shirt|Morning Galaxie|None|Cyclops|Bunny Ears|Knight|Pacifier||Plastic|
527|🔴-254|BitToonDAO #916|155.9980601307845|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/916|Guitar|Graduation Gown|Sunset Rubie|None|Cyclops|Witch Hat|Turtle|None||Metal|
528|🔴-20|BitToonDAO #1563|155.9931507868141|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1563|Backpack|None|Black Matterie|None|None|Football Helmet|Market|Duckie||Mummy|
529|🔴-397|BitToonDAO #996|155.92252216957132|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/996|Double Chups|Leather Jacket|Forest Pinkie|None|None|Tribal Hat|Queen|Bandage||Jelly Bowl|
530|🔴-370|BitToonDAO #385|155.88826404761858|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/385|Oxygen Tank|Gradient Shirt|Scalet Bluie|None|Eyeglasses|Tribal Hat|Empress|Duckie||Plastic|
531|🔴-145|BitToonDAO #910|155.88804099170878|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/910|BitToon Flag|Fur Coat|Black Matterie|None|Snorkeling Goggles|Cat Earphones|Coin|None||Jelly Bowl|
532|🟢+42|BitToonDAO #182|155.82540672949906|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/182|Double Chups|None|Morning Galaxie|None|Confused Glasses|Robinhood Hat|Angel|Pacifier||Mummy|
533|🟢+30|BitToonDAO #1768|155.753852551334|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1768|Guitar|T-Shirt|Morning Galaxie|None|Bozo Glasses|Tengu Mask|Gold|None||Jelly Bowl|
534|🔴-22|BitToonDAO #105|155.6718895835468|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/105|Devil Wings|T-Shirt|Billiard Whitie|None|3D Goggles|Santa Hat|Giant|Duckie||Ceramic|
535|🟢+36|BitToonDAO #1345|155.62228256221695|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1345|Butterfly Wings|None|Allpeach Varitie|None|None|Frog Head|Bull|Pipe||Ceramic|
536|🔴-243|BitToonDAO #333|155.41064749975362|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/333|Butterfly Wings|Graduation Gown|Flamingo Zirconie|None|None|Witch Hat|Giant|None||Plastic|
537|🔴-11|BitToonDAO #1520|155.37347856305217|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1520|Wooden Staff|Oriental Uniform|Aurora Mistie|None|Eye Pad|Pirate Hat|Government|None||Plastic|
538|🟡|BitToonDAO #2085|155.3662934343656|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2085|Backpack|None|Dusty Cyanie|None|None|Football Helmet|Knight|Moustache||Mummy|
539|🔴-7|BitToonDAO #589|155.2823777635957|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/589|Skateboard|None|Morning Galaxie|None|None|Football Helmet|Chef|Pacifier||Mummy|
540|🟢+25|BitToonDAO #1240|155.28187654786058|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1240|Devil Wings|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Vampire|Leather Mask||Mummy|
541|🔴-42|BitToonDAO #1270|155.24648132724144|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1270|Skateboard|None|Black Matterie|None|None|Football Helmet|Blockchain|Duckie||Mummy|
542|🔴-145|BitToonDAO #1648|155.19022887074175|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1648|BitToon Flag|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Tribal Hat|Cash|None||Jelly Bowl|
543|🔴-28|BitToonDAO #737|155.17135096386656|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/737|Skateboard|T-Shirt|Flamingo Zirconie|None|Cyclops|Cat Ears|Seed|None||Jelly Bowl|
544|🔴-151|BitToonDAO #1412|155.15290189058632|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1412|RPG|T-Shirt|Morning Galaxie|Sleepy|Confused Glasses|Lovelove Headband|Empress|None||Plastic|
545|🔴-55|BitToonDAO #516|155.01731632796452|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/516|Butterfly Wings|Count|Flamingo Zirconie|Sleepy|None|Frog Head|Cash|None||Plastic|
546|🔴-94|BitToonDAO #293|155.01209105757138|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/293|Oxygen Tank|T-Shirt|Elegant Goldie|None|Bozo Glasses|Devil Horns|Bull|None||Jelly Bowl|
547|🔴-3|BitToonDAO #902|154.93362280869232|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/902|Oxygen Tank|None|Sunset Rubie|None|Eyeglasses|Santa Hat|Seed|Crow Beak||Mummy|
548|🔴-83|BitToonDAO #1376|154.81389625444194|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1376|Double Chups|Fur Coat|Forest Pinkie|None|Snorkeling Goggles|Tribal Hat|Chef|None||Jelly Bowl|
549|🔴-140|BitToonDAO #560|154.75249152402003|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/560|Backpack|None|Scalet Bluie|None|Eyeglasses|Santa Hat|Bear|Lollipop||Mummy|
550|🟡|BitToonDAO #1926|154.73677535252938|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1926|BitToon Flag|Leather Jacket|Forest Pinkie|None|None|Tribal Hat|Media|Bandage||Jelly Bowl|
551|🔴-82|BitToonDAO #879|154.69194400803167|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/879|Skateboard|Fur Coat|Dusty Cyanie|None|None|Afrohair|Cash|None||Plastic|
552|🔴-1|BitToonDAO #1141|154.63603289755522|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1141|Devil Wings|None|Black Matterie|None|Confused Glasses|Robinhood Hat|Turtle|Duckie||Mummy|
553|🟢+3|BitToonDAO #1492|154.62210211177035|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1492|RPG|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Tiger|Leather Mask||Mummy|
554|🔴-244|BitToonDAO #1381|154.53888169416237|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1381|Double Chups|Fur Coat|Black Matterie|None|Snorkeling Goggles|Cat Earphones|Queen|None||Jelly Bowl|
555|🟡|BitToonDAO #2063|154.5250854966628|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2063|Warrior|Leather Jacket|Silver Lavandie|None|None|Undercut|Virus|Duckie||Jelly Bowl|
556|🔴-16|BitToonDAO #1789|154.44673726238224|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1789|Devil Wings|None|Dusty Cyanie|None|None|Football Helmet|Angel|Moustache||Mummy|
557|🔴-41|BitToonDAO #1775|154.4257248174188|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1775|Devil Wings|None|Morning Galaxie|None|None|Football Helmet|King|Pacifier||Mummy|
558|🔴-128|BitToonDAO #1794|154.37960176507366|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1794|Skateboard|None|Black Matterie|None|Confused Glasses|Viking Hat|Dreamer|Duckie||Mummy|
559|🔴-236|BitToonDAO #219|154.3051539062927|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/219|RPG|T-Shirt|Dusty Cyanie|None|Cyclops|Bunny Ears|Turtle|Moustache||Plastic|
560|🟢+14|BitToonDAO #1298|154.28559905979924|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1298|Double Chups|None|Sunset Rubie|None|Confused Glasses|Robinhood Hat|Phoenix|Crow Beak||Mummy|
561|🔴-44|BitToonDAO #1350|154.25623628245677|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1350|RPG|T-Shirt|Morning Galaxie|Sleepy|Confused Glasses|Witch Hat|Market|None||Plastic|
562|🔴-34|BitToonDAO #94|154.20126196942675|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/94|RPG|T-Shirt|Morning Galaxie|None|3D Goggles|Santa Hat|Giant|Pacifier||Metal|
563|🔴-148|BitToonDAO #1445|154.07071712179751|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1445|BitToon Flag|T-Shirt|Scalet Bluie|None|Cyclops|Hat|Bear|Bandage||Plastic|
564|🔴-250|BitToonDAO #911|154.00616758491972|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/911|Double Chups|T-Shirt|Sunset Rubie|None|Cyclops|Bunny Ears|Believer|Crow Beak||Plastic|
565|🔴-212|BitToonDAO #1763|153.9477416633878|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1763|Angel Wings|None|Scalet Bluie|None|Confused Glasses|Viking Hat|Vampire|Lollipop||Mummy|
566|🟢+33|BitToonDAO #847|153.91476749599363|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/847|BitToon Flag|T-Shirt|Scalet Bluie|None|Eyeglasses|Tengu Mask|Virus|None||Jelly Bowl|
567|🔴-47|BitToonDAO #1486|153.86946472929506|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1486|Oxygen Tank|Superstar Sweater|Cosmic Lovie|None|Eyeglasses|Lovelove Headband|Gold|Crow Beak||Plastic|
568|🔴-149|BitToonDAO #1169|153.8617636749586|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1169|Guitar|T-Shirt|Scalet Bluie|None|Cyclops|Hat|Bear|Bandage||Plastic|
569|🟡|BitToonDAO #2008|153.82071279542484|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2008|Devil Wings|T-Shirt|Sunset Rubie|None|3D Goggles|Afrohair|Coin|Crow Beak||Plastic|
570|🟡|BitToonDAO #1891|153.66844680721445|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1891|Double Chups|Graduation Gown|Morning Galaxie|None|None|Viking Hat|Blockchain|None||Ceramic|
571|🔴-96|BitToonDAO #1038|153.66288842357807|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1038|BitToon Flag|Fur Coat|Scalet Bluie|None|Snorkeling Goggles|Hat|Vampire|None||Jelly Bowl|
572|🔴-128|BitToonDAO #1774|153.58726432463527|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1774|Guitar|None|Scalet Bluie|None|None|Football Helmet|Officer|Lollipop||Mummy|
573|🔴-14|BitToonDAO #119|153.46968515961956|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/119|Butterfly Wings|None|Allpeach Varitie|None|None|Lovelove Headband|Believer|Pipe||Ceramic|
574|🟡|BitToonDAO #1963|153.44812676224632|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1963|Guitar|Leather Jacket|Elegant Goldie|None|None|Devil Horns|Angel|Leather Mask||Jelly Bowl|
575|🟢+9|BitToonDAO #501|153.38087922554985|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/501|Oxygen Tank|T-Shirt|Billiard Whitie|None|3D Goggles|Santa Hat|Coin|Duckie||Ceramic|
576|🔴-139|BitToonDAO #1101|153.3470211633244|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1101|RPG|None|Flamingo Zirconie|None|Confused Glasses|Viking Hat|King|Crow Beak||Mummy|
577|🔴-42|BitToonDAO #27|153.33483136291412|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/27|Double Chups|None|Silver Lavandie|None|None|Football Helmet|Bubble|Pipe||Mummy|
578|🟢+44|BitToonDAO #1604|153.2493006741404|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1604|Backpack|Count|Christmas Leafie|None|Eye Pad|Pirate Hat|Chef|None||Plastic|
579|🔴-47|BitToonDAO #1782|153.16716025783032|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1782|Skateboard|None|Sunset Rubie|None|None|Football Helmet|Chef|Crow Beak||Mummy|
580|🔴-163|BitToonDAO #439|153.1084139618373|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/439|RPG|None|Scalet Bluie|None|Confused Glasses|Robinhood Hat|Dreamer|Lollipop||Mummy|
581|🔴-71|BitToonDAO #214|153.04509705693383|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/214|Guitar|T-Shirt|Billiard Whitie|None|Cyclops|Santa Hat|Cash|Duckie||Ceramic|
582|🔴-13|BitToonDAO #318|153.02413057159427|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/318|Double Chups|T-Shirt|Cosmic Lovie|None|Bozo Glasses|Santa Hat|Bear|None||Jelly Bowl|
583|🔴-125|BitToonDAO #1665|152.92803356465944|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1665|RPG|None|Black Matterie|None|Confused Glasses|Viking Hat|Bull|Duckie||Mummy|
584|🟢+42|BitToonDAO #1344|152.87811982503692|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1344|RPG|None|Silver Lavandie|None|Confused Glasses|Robinhood Hat|Knight|Pipe||Mummy|
585|🔴-8|BitToonDAO #1446|152.83707782551792|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1446|Angel Wings|T-Shirt|Morning Galaxie|Sleepy|None|Frog Head|Vampire|None||Metal|
586|🟢+60|BitToonDAO #561|152.76394892105114|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/561|Butterfly Wings|None|Allpeach Varitie|None|None|Pumpkin Head|Bank|Pipe||Plastic|
587|🔴-345|BitToonDAO #68|152.69196944574983|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/68|Oxygen Tank|Gradient Shirt|Dusty Cyanie|None|Eyeglasses|Tribal Hat|Turtle|Duckie||Plastic|
588|🔴-159|BitToonDAO #1400|152.59018211538748|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1400|Double Chups|None|Scalet Bluie|None|Confused Glasses|Robinhood Hat|Government|Lollipop||Mummy|
589|🟡|BitToonDAO #1884|152.5635284722564|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1884|Backpack|None|Silver Lavandie|None|None|Football Helmet|Prophet|Pipe||Mummy|
590|🔴-110|BitToonDAO #1710|152.53327185944448|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1710|Skateboard|Leather Jacket|Sunset Rubie|None|None|Devil Horns|Blockchain|Leather Mask||Jelly Bowl|
591|🔴-25|BitToonDAO #1700|152.45639811217598|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1700|Guitar|None|Black Matterie|None|None|Football Helmet|Farmer|Duckie||Mummy|
592|🔴-314|BitToonDAO #1686|152.42613853445465|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1686|Angel Wings|None|Scalet Bluie|None|None|Football Helmet|Media|Lollipop||Mummy|
593|🔴-122|BitToonDAO #602|152.42189503458562|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/602|Double Chups|Count|Scalet Bluie|None|None|Chubby Unicorn|Knight|Bandage||Plastic|
594|🟢+50|BitToonDAO #832|152.13416310770134|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/832|Butterfly Wings|Superstar Sweater|Christmas Leafie|None|None|Pumpkin Head|Chef|None||Plastic|
595|🟢+16|BitToonDAO #769|152.12753111661345|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/769|Skateboard|None|Black Matterie|None|Cyclops|Crown|Farmer|Pacifier||Mummy|
596|🟡|BitToonDAO #1996|151.97097728820356|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1996|Oxygen Tank|Oriental Uniform|Black Matterie|None|Eyeglasses|Crown|Believer|None||Clay Dough|
597|🔴-135|BitToonDAO #1448|151.95520942370976|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1448|Skateboard|Fur Coat|Scalet Bluie|None|Snorkeling Goggles|Tribal Hat|Giant|None||Jelly Bowl|
598|🟢+60|BitToonDAO #1695|151.90882301076547|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1695|Angel Wings|Superstar Sweater|Christmas Leafie|None|None|Reindeer Hoodie|Officer|None||Plastic|
599|🟢+20|BitToonDAO #64|151.88650239801692|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/64|Backpack|T-Shirt|Silver Lavandie|None|Cyclops|Santa Hat|King|Pipe||Metal|
600|🔴-173|BitToonDAO #1725|151.77976425129276|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1725|Angel Wings|None|Scalet Bluie|None|Eyeglasses|Robinhood Hat|Cypher|Lollipop||Mummy|
601|🟢+24|BitToonDAO #79|151.74545982295678|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/79|Double Chups|T-Shirt|Billiard Whitie|None|Cyclops|Santa Hat|Miner|Duckie||Ceramic|
602|🔴-12|BitToonDAO #782|151.65529939049813|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/782|Backpack|T-Shirt|Silver Lavandie|None|3D Goggles|Santa Hat|Giant|Pipe||Metal|
603|🔴-199|BitToonDAO #987|151.6285504790461|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/987|Racket|Superstar Sweater|Autumn Lillie|None|None|Pompadour|Bank|None||Plastic|
