rank|name|score|link|Background Color|Ghost Name|Ghost Type|Ghost Level
107|Thai Ghosts Farming #454|594.6607291968671|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/454.png|Crimson|Phi Lookgrog #Star eye|Mystery Child Ghost|Rare
107|Thai Ghosts Farming #713|594.6607291968671|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/713.png|Crimson|Phi Lookgrog #Thunder eye|Mystery Child Ghost|Rare
109|Thai Ghosts Farming #4839|593.8928064279571|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4839.png|Blue-Violet|Phi Lookgrog #Thunder eye|Mystery Child Ghost|Rare
110|Thai Ghosts Farming #2358|593.7887470725007|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2358.png|Light-Yellow|Phi Lookgrog #Star eye|Mystery Child Ghost|Rare
110|Thai Ghosts Farming #2748|593.7887470725007|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2748.png|Hot-Pink|Phi Lookgrog #Star eye|Mystery Child Ghost|Rare
110|Thai Ghosts Farming #4126|593.7887470725007|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4126.png|Hot-Pink|Phi Lookgrog #Thunder eye|Mystery Child Ghost|Rare
110|Thai Ghosts Farming #4345|593.7887470725007|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4345.png|Light-Yellow|Phi Lookgrog #Thunder eye|Mystery Child Ghost|Rare
114|Thai Ghosts Farming #1250|593.686017549063|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1250.png|Sky-Blue|Phi Lookgrog #Thunder eye|Mystery Child Ghost|Rare
114|Thai Ghosts Farming #3431|593.686017549063|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3431.png|Sky-Blue|Phi Lookgrog #Star eye|Mystery Child Ghost|Rare
116|Thai Ghosts Farming #1148|593.436704259751|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1148.png|Crimson|Phi Phray #Cross eye|Underwater Ghost|Rare
117|Thai Ghosts Farming #3725|592.6687814908408|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3725.png|Blue-Violet|Phi Phray #Cross eye|Underwater Ghost|Rare
118|Thai Ghosts Farming #2751|592.5647221353845|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2751.png|Hot-Pink|Phi Phray #Cross eye|Underwater Ghost|Rare
119|Thai Ghosts Farming #951|592.4619926119468|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/951.png|Sky-Blue|Phi Phray #Cross eye|Underwater Ghost|Rare
120|Thai Ghosts Farming #3337|588.9333843879299|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3337.png|Light-Grey|Phi Huakwad #Cross eye|Headheld Ghost|Rare
121|Thai Ghosts Farming #3404|582.8507711624595|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3404.png|Cyan|Phi Porp #Thunder eye|Fusty Ghost|Rare
122|Thai Ghosts Farming #4729|578.5946703121951|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4729.png|Cadet-Blue|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
123|Thai Ghosts Farming #429|573.0438528567386|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/429.png|Medium-Sea-Green|Phi KongKoi|Wild Ghost|Uncommon
123|Thai Ghosts Farming #2660|573.0438528567386|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2660.png|Cadet-Blue|Phi KongKoi|Wild Ghost|Uncommon
125|Thai Ghosts Farming #3979|572.0656061235529|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3979.png|Green|Phi Lookgrog|Mystery Child Ghost|Uncommon
126|Thai Ghosts Farming #4841|571.2697247139972|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4841.png|Light-Sea-Green|Phi KongKoi|Wild Ghost|Uncommon
127|Thai Ghosts Farming #2716|570.7940778342407|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2716.png|Green|Phi KongKoi|Wild Ghost|Uncommon
128|Thai Ghosts Farming #1169|568.1399866138983|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1169.png|Orange-Chocolate|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
129|Thai Ghosts Farming #2378|565.9089184215366|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2378.png|Light-Sky-Blue|Phi Lookgrog|Mystery Child Ghost|Uncommon
130|Thai Ghosts Farming #3910|565.9059252290839|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3910.png|Medium-Sea-Green|Phi Huakwad #Cross eye|Headheld Ghost|Rare
131|Thai Ghosts Farming #2520|564.4147754619382|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2520.png|Medium-Slate-Blue|Phi Lookgrog|Mystery Child Ghost|Uncommon
132|Thai Ghosts Farming #4328|564.1317970863425|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4328.png|Light-Sea-Green|Phi Huakwad #Cross eye|Headheld Ghost|Rare
133|Thai Ghosts Farming #485|563.143247172626|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/485.png|Medium-Slate-Blue|Phi KongKoi|Wild Ghost|Uncommon
134|Thai Ghosts Farming #3079|562.931653280565|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3079.png|Light-Pink|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
135|Thai Ghosts Farming #4187|561.9282131516734|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4187.png|Yellow|Phi KongKoi|Wild Ghost|Uncommon
136|Thai Ghosts Farming #4857|560.7550363651421|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4857.png|Lemon|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
137|Thai Ghosts Farming #908|560.6168384657501|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/908.png|Blue|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
138|Thai Ghosts Farming #4131|559.8454624991489|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4131.png|Light-Slate-Grey|Phi Lookgrog|Mystery Child Ghost|Uncommon
139|Thai Ghosts Farming #3540|559.0474724896045|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3540.png|Crimson|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
140|Thai Ghosts Farming #1120|558.6523641144204|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1120.png|Light-Pink|Phi Lookgrog|Mystery Child Ghost|Uncommon
141|Thai Ghosts Farming #1089|558.175490365238|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1089.png|Light-Yellow|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
141|Thai Ghosts Farming #4171|558.175490365238|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4171.png|Hot-Pink|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
143|Thai Ghosts Farming #4174|558.0727608418003|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4174.png|Sky-Blue|Phi Baan Phi Reuan #Thunder eye|House Ghost|Rare
144|Thai Ghosts Farming #695|557.3808358251083|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/695.png|Light-Pink|Phi KongKoi|Wild Ghost|Uncommon
145|Thai Ghosts Farming #1165|556.4757471989976|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1165.png|Lemon|Phi Lookgrog|Mystery Child Ghost|Uncommon
146|Thai Ghosts Farming #3379|556.3375492996056|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3379.png|Blue|Phi Lookgrog|Mystery Child Ghost|Uncommon
147|Thai Ghosts Farming #190|556.2013837222636|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/190.png|Deep-Pink|Phi Lookgrog|Mystery Child Ghost|Uncommon
148|Thai Ghosts Farming #948|556.0053195449715|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/948.png|Medium-Slate-Blue|Phi Huakwad #Cross eye|Headheld Ghost|Rare
149|Thai Ghosts Farming #4327|555.451241530787|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4327.png|Orange-Chocolate|Phi Huakwad #Cross eye|Headheld Ghost|Rare
150|Thai Ghosts Farming #2822|555.2042189096854|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2822.png|Lemon|Phi KongKoi|Wild Ghost|Uncommon
151|Thai Ghosts Farming #3628|555.0660210102935|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3628.png|Blue|Phi KongKoi|Wild Ghost|Uncommon
152|Thai Ghosts Farming #1998|555.0011613652796|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1998.png|Red|Phi Lookgrog|Mystery Child Ghost|Uncommon
153|Thai Ghosts Farming #2128|554.9298554329514|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2128.png|Deep-Pink|Phi KongKoi|Wild Ghost|Uncommon
154|Thai Ghosts Farming #427|554.8824704401087|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/427.png|Yellow-Green|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
155|Thai Ghosts Farming #2943|554.7902855240188|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2943.png|Yellow|Phi Huakwad #Cross eye|Headheld Ghost|Rare
156|Thai Ghosts Farming #2714|554.76818332346|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2714.png|Crimson|Phi Lookgrog|Mystery Child Ghost|Uncommon
157|Thai Ghosts Farming #3561|554.0002605545499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3561.png|Blue-Violet|Phi Lookgrog|Mystery Child Ghost|Uncommon
158|Thai Ghosts Farming #557|553.8962011990936|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/557.png|Hot-Pink|Phi Lookgrog|Mystery Child Ghost|Uncommon
159|Thai Ghosts Farming #2014|553.4935815512199|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2014.png|Light-Pink|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
160|Thai Ghosts Farming #4708|552.6759262668024|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4708.png|Yellow|Phi Porp #Thunder eye|Fusty Ghost|Rare
161|Thai Ghosts Farming #1622|552.6246729097813|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1622.png|Hot-Pink|Phi KongKoi|Wild Ghost|Uncommon
161|Thai Ghosts Farming #2777|552.6246729097813|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2777.png|Light-Yellow|Phi KongKoi|Wild Ghost|Uncommon
163|Thai Ghosts Farming #450|551.6317970863425|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/450.png|Yellow-Green|Phi Huakwad #Cross eye|Headheld Ghost|Rare
164|Thai Ghosts Farming #2319|551.042601159063|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2319.png|Deep-Pink|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
165|Thai Ghosts Farming #2745|549.842378802079|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2745.png|Red|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
166|Thai Ghosts Farming #3104|549.6094007602594|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3104.png|Crimson|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
167|Thai Ghosts Farming #2023|548.8414779913493|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2023.png|Blue-Violet|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
168|Thai Ghosts Farming #681|548.7374186358929|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/681.png|Hot-Pink|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
168|Thai Ghosts Farming #1627|548.7374186358929|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1627.png|Light-Yellow|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
170|Thai Ghosts Farming #598|548.6346891124552|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/598.png|Sky-Blue|Phi Krasue #Thunder eye|Flying Fusty Women Ghost|Rare
171|Thai Ghosts Farming #3108|548.1285489402374|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3108.png|Light-Pink|Phi Porp #Thunder eye|Fusty Ghost|Rare
172|Thai Ghosts Farming #2284|546.3587274064932|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2284.png|Crimson|Phi Huakwad #Cross eye|Headheld Ghost|Rare
173|Thai Ghosts Farming #1347|545.9519320248145|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1347.png|Lemon|Phi Porp #Thunder eye|Fusty Ghost|Rare
174|Thai Ghosts Farming #2347|545.6775685480804|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2347.png|Deep-Pink|Phi Porp #Thunder eye|Fusty Ghost|Rare
175|Thai Ghosts Farming #941|545.5908046375831|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/941.png|Blue-Violet|Phi Huakwad #Cross eye|Headheld Ghost|Rare
176|Thai Ghosts Farming #4821|545.3840157586891|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4821.png|Sky-Blue|Phi Huakwad #Cross eye|Headheld Ghost|Rare
177|Thai Ghosts Farming #122|544.4773461910964|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/122.png|Red|Phi Porp #Thunder eye|Fusty Ghost|Rare
178|Thai Ghosts Farming #4359|543.4764453803667|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4359.png|Blue-Violet|Phi Porp #Thunder eye|Fusty Ghost|Rare
179|Thai Ghosts Farming #2477|543.3723860249104|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2477.png|Hot-Pink|Phi Porp #Thunder eye|Fusty Ghost|Rare
179|Thai Ghosts Farming #4225|543.3723860249104|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4225.png|Light-Yellow|Phi Porp #Thunder eye|Fusty Ghost|Rare
181|Thai Ghosts Farming #210|543.2696565014727|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/210.png|Sky-Blue|Phi Porp #Thunder eye|Fusty Ghost|Rare
182|Thai Ghosts Farming #2992|477.4615229160684|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2992.png|Orange|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
183|Thai Ghosts Farming #2930|473.5674436598626|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2930.png|Dark-Khaki|Phi Krasue|Flying Fusty Women Ghost|Common
184|Thai Ghosts Farming #63|471.1089791563943|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/63.png|Dark-Khaki|Sambhawesi|Creepy Ghost|Uncommon
185|Thai Ghosts Farming #4923|435.6717943874786|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4923.png|Dark-Khaki|Phi Taboau|Eyeless Ghost|Uncommon
186|Thai Ghosts Farming #2708|433.8945889843406|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2708.png|Dark-Khaki|Phi Krahang|Flying Fusty Men Ghost|Uncommon
187|Thai Ghosts Farming #64|433.0056171101349|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/64.png|Dark-Khaki|Phi Pret|Hungry Ghost|Common
188|Thai Ghosts Farming #84|432.3402823408392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/84.png|Dark-Khaki|Phi Taboau|Eyeless Ghost|Common
188|Thai Ghosts Farming #252|432.3402823408392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/252.png|Dark-Khaki|Phi Taboau|Eyeless Ghost|Common
188|Thai Ghosts Farming #1667|432.3402823408392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1667.png|Dark-Khaki|Phi Taboau|Eyeless Ghost|Common
191|Thai Ghosts Farming #3605|432.1408463835662|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3605.png|Dark-Khaki|Phi TayHong|Accidented Ghost|Common
192|Thai Ghosts Farming #3354|430.5630769377012|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3354.png|Dark-Khaki|Phi Krahang|Flying Fusty Men Ghost|Common
192|Thai Ghosts Farming #4341|430.5630769377012|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4341.png|Dark-Khaki|Phi Krahang|Flying Fusty Men Ghost|Common
194|Thai Ghosts Farming #704|423.048782371941|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/704.png|Cadet-Blue|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
195|Thai Ghosts Farming #616|420.79900734944323|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/616.png|Green|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
196|Thai Ghosts Farming #3923|416.18410449579284|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3923.png|Orange-Red|Phi Porp #Cross eye|Fusty Ghost|Rare
197|Thai Ghosts Farming #495|414.6423196474269|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/495.png|Light-Sky-Blue|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
198|Thai Ghosts Farming #2726|408.7746542291997|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2726.png|Yellow-Green|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
199|Thai Ghosts Farming #3765|407.3857653403108|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3765.png|Light-Pink|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
200|Thai Ghosts Farming #3286|405.2091484248879|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3286.png|Lemon|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
201|Thai Ghosts Farming #2925|405.070950525496|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2925.png|Blue|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
202|Thai Ghosts Farming #2058|404.93478494815395|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2058.png|Deep-Pink|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
203|Thai Ghosts Farming #1210|403.73456259116995|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1210.png|Red|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
204|Thai Ghosts Farming #8|403.50158454935035|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/8.png|Crimson|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
205|Thai Ghosts Farming #3719|402.7336617804403|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3719.png|Blue-Violet|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
206|Thai Ghosts Farming #246|402.62960242498394|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/246.png|Hot-Pink|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
207|Thai Ghosts Farming #3632|402.5268729015462|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3632.png|Sky-Blue|Phi Huakwad #Thunder eye|Headheld Ghost|Rare
208|Thai Ghosts Farming #4339|367.06445663664914|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4339.png|Light-Grey|Phi TayHong #CrossEye|Accidented Ghost|Rare
209|Thai Ghosts Farming #4521|364.5968029084912|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4521.png|Light-Grey|Phi Porp #Cross eye|Fusty Ghost|Rare
210|Thai Ghosts Farming #1985|361.4201214523236|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1985.png|Orange|Kwai Thanu|Buffalo Demon #Thunder eye|Rare
211|Thai Ghosts Farming #4647|344.03699747780314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4647.png|Cadet-Blue|Phi TayHong #CrossEye|Accidented Ghost|Rare
212|Thai Ghosts Farming #3153|341.78722245530537|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3153.png|Green|Phi TayHong #CrossEye|Accidented Ghost|Rare
213|Thai Ghosts Farming #793|341.5693437496452|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/793.png|Medium-Sea-Green|Phi Porp #Cross eye|Fusty Ghost|Rare
